기준일,품목명,수출금액,대분류,단가
2026-05-31,바이오/의료기기_바이오시밀러,613023104,바이오/의료기기,4900.995656
2026-06-10,바이오/의료기기_바이오시밀러,266565496,바이오/의료기기,5467.72417
2026-06-20,바이오/의료기기_바이오시밀러,489345633,바이오/의료기기,5185.10995
2026-06-30,바이오/의료기기_바이오시밀러,875266788,바이오/의료기기,5513.176242
2026-07-10,바이오/의료기기_바이오시밀러,236506294,바이오/의료기기,3173.63926
2016-01-10,바이오/의료기기_올리고뉴클레오타이드,2370908,바이오/의료기기,90.373668
2016-01-20,바이오/의료기기_올리고뉴클레오타이드,3675024,바이오/의료기기,101.907078
2016-01-31,바이오/의료기기_올리고뉴클레오타이드,4374417,바이오/의료기기,70.50735
2016-02-10,바이오/의료기기_올리고뉴클레오타이드,6425316,바이오/의료기기,1661.404561
2016-02-20,바이오/의료기기_올리고뉴클레오타이드,9613137,바이오/의료기기,333.882224
2016-02-29,바이오/의료기기_올리고뉴클레오타이드,14129152,바이오/의료기기,201.594763
2016-03-10,바이오/의료기기_올리고뉴클레오타이드,9566425,바이오/의료기기,204.061531
2016-03-20,바이오/의료기기_올리고뉴클레오타이드,12115188,바이오/의료기기,211.213548
2016-03-31,바이오/의료기기_올리고뉴클레오타이드,14906544,바이오/의료기기,89.745962
2016-04-10,바이오/의료기기_올리고뉴클레오타이드,7902278,바이오/의료기기,3650.012933
2016-04-20,바이오/의료기기_올리고뉴클레오타이드,9852629,바이오/의료기기,350.069249
2016-04-30,바이오/의료기기_올리고뉴클레오타이드,24896459,바이오/의료기기,432.11016
2016-05-10,바이오/의료기기_올리고뉴클레오타이드,3173838,바이오/의료기기,90.052902
2016-05-20,바이오/의료기기_올리고뉴클레오타이드,14771760,바이오/의료기기,188.872599
2016-05-31,바이오/의료기기_올리고뉴클레오타이드,22276282,바이오/의료기기,261.19892
2016-06-10,바이오/의료기기_올리고뉴클레오타이드,1653238,바이오/의료기기,43.314539
2016-06-20,바이오/의료기기_올리고뉴클레오타이드,2767607,바이오/의료기기,58.340455
2016-06-30,바이오/의료기기_올리고뉴클레오타이드,13107053,바이오/의료기기,154.064412
2016-07-10,바이오/의료기기_올리고뉴클레오타이드,765180,바이오/의료기기,24.61509
2016-07-20,바이오/의료기기_올리고뉴클레오타이드,4038444,바이오/의료기기,56.6894
2016-07-31,바이오/의료기기_올리고뉴클레오타이드,18452677,바이오/의료기기,121.803329
2016-08-10,바이오/의료기기_올리고뉴클레오타이드,4016387,바이오/의료기기,32.929985
2016-08-20,바이오/의료기기_올리고뉴클레오타이드,10097520,바이오/의료기기,74.609936
2016-08-31,바이오/의료기기_올리고뉴클레오타이드,16230420,바이오/의료기기,110.33906
2016-09-10,바이오/의료기기_올리고뉴클레오타이드,1032441,바이오/의료기기,49.235624
2016-09-20,바이오/의료기기_올리고뉴클레오타이드,7812567,바이오/의료기기,210.438041
2016-09-30,바이오/의료기기_올리고뉴클레오타이드,16168146,바이오/의료기기,99.524456
2016-10-10,바이오/의료기기_올리고뉴클레오타이드,375171,바이오/의료기기,41.963559
2016-10-20,바이오/의료기기_올리고뉴클레오타이드,2401360,바이오/의료기기,32.595588
2016-10-31,바이오/의료기기_올리고뉴클레오타이드,3106369,바이오/의료기기,25.909007
2016-11-10,바이오/의료기기_올리고뉴클레오타이드,14854762,바이오/의료기기,377.431736
2016-11-20,바이오/의료기기_올리고뉴클레오타이드,16200835,바이오/의료기기,119.411032
2016-11-30,바이오/의료기기_올리고뉴클레오타이드,26374390,바이오/의료기기,148.903352
2016-12-10,바이오/의료기기_올리고뉴클레오타이드,1065573,바이오/의료기기,63.792365
2016-12-20,바이오/의료기기_올리고뉴클레오타이드,10394462,바이오/의료기기,306.934208
2016-12-31,바이오/의료기기_올리고뉴클레오타이드,15313723,바이오/의료기기,109.210839
2017-01-10,바이오/의료기기_올리고뉴클레오타이드,576891,바이오/의료기기,124.826843
2017-01-20,바이오/의료기기_올리고뉴클레오타이드,2036752,바이오/의료기기,42.306832
2017-01-31,바이오/의료기기_올리고뉴클레오타이드,9211278,바이오/의료기기,136.16895
2017-02-10,바이오/의료기기_올리고뉴클레오타이드,12642498,바이오/의료기기,493.105993
2017-02-20,바이오/의료기기_올리고뉴클레오타이드,17000919,바이오/의료기기,247.654388
2017-02-28,바이오/의료기기_올리고뉴클레오타이드,18787408,바이오/의료기기,228.131097
2017-03-10,바이오/의료기기_올리고뉴클레오타이드,1653257,바이오/의료기기,43.401674
2017-03-20,바이오/의료기기_올리고뉴클레오타이드,18937507,바이오/의료기기,199.450155
2017-03-31,바이오/의료기기_올리고뉴클레오타이드,23482081,바이오/의료기기,185.244464
2017-04-10,바이오/의료기기_올리고뉴클레오타이드,2468724,바이오/의료기기,89.538493
2017-04-20,바이오/의료기기_올리고뉴클레오타이드,18839556,바이오/의료기기,288.364715
2017-04-30,바이오/의료기기_올리고뉴클레오타이드,22617101,바이오/의료기기,188.709606
2017-05-10,바이오/의료기기_올리고뉴클레오타이드,536444,바이오/의료기기,50.913792
2017-05-20,바이오/의료기기_올리고뉴클레오타이드,4162326,바이오/의료기기,188.54265
2017-05-31,바이오/의료기기_올리고뉴클레오타이드,18057220,바이오/의료기기,433.196917
2017-06-10,바이오/의료기기_올리고뉴클레오타이드,1923156,바이오/의료기기,304.64245
2017-06-20,바이오/의료기기_올리고뉴클레오타이드,12813317,바이오/의료기기,239.205219
2017-06-30,바이오/의료기기_올리고뉴클레오타이드,20609201,바이오/의료기기,283.944865
2017-07-10,바이오/의료기기_올리고뉴클레오타이드,8073800,바이오/의료기기,226.146347
2017-07-20,바이오/의료기기_올리고뉴클레오타이드,12989541,바이오/의료기기,181.871503
2017-07-31,바이오/의료기기_올리고뉴클레오타이드,21166567,바이오/의료기기,238.511499
2017-08-10,바이오/의료기기_올리고뉴클레오타이드,6047698,바이오/의료기기,194.933978
2017-08-20,바이오/의료기기_올리고뉴클레오타이드,12910790,바이오/의료기기,306.44293
2017-08-31,바이오/의료기기_올리고뉴클레오타이드,22535379,바이오/의료기기,231.53356
2017-09-10,바이오/의료기기_올리고뉴클레오타이드,472596,바이오/의료기기,76.607457
2017-09-20,바이오/의료기기_올리고뉴클레오타이드,12608242,바이오/의료기기,208.845518
2017-09-30,바이오/의료기기_올리고뉴클레오타이드,15718419,바이오/의료기기,209.784425
2017-10-20,바이오/의료기기_올리고뉴클레오타이드,4942703,바이오/의료기기,129.488841
2017-10-31,바이오/의료기기_올리고뉴클레오타이드,19064898,바이오/의료기기,251.524067
2017-11-10,바이오/의료기기_올리고뉴클레오타이드,1855014,바이오/의료기기,88.832988
2017-11-20,바이오/의료기기_올리고뉴클레오타이드,3033008,바이오/의료기기,59.888887
2017-11-30,바이오/의료기기_올리고뉴클레오타이드,8406248,바이오/의료기기,110.473502
2017-12-10,바이오/의료기기_올리고뉴클레오타이드,429178,바이오/의료기기,72.036806
2017-12-20,바이오/의료기기_올리고뉴클레오타이드,10351035,바이오/의료기기,247.582071
2017-12-31,바이오/의료기기_올리고뉴클레오타이드,27323534,바이오/의료기기,263.994095
2018-01-10,바이오/의료기기_올리고뉴클레오타이드,1410762,바이오/의료기기,189.797376
2018-01-20,바이오/의료기기_올리고뉴클레오타이드,7134052,바이오/의료기기,326.677357
2018-01-31,바이오/의료기기_올리고뉴클레오타이드,9041393,바이오/의료기기,150.360419
2018-02-10,바이오/의료기기_올리고뉴클레오타이드,4328344,바이오/의료기기,289.990366
2018-02-20,바이오/의료기기_올리고뉴클레오타이드,4805587,바이오/의료기기,274.870418
2018-02-28,바이오/의료기기_올리고뉴클레오타이드,15065165,바이오/의료기기,386.383571
2018-03-10,바이오/의료기기_올리고뉴클레오타이드,3065221,바이오/의료기기,225.199929
2018-03-20,바이오/의료기기_올리고뉴클레오타이드,3268329,바이오/의료기기,208.363605
2018-03-31,바이오/의료기기_올리고뉴클레오타이드,12913639,바이오/의료기기,399.758386
2018-04-10,바이오/의료기기_올리고뉴클레오타이드,3106794,바이오/의료기기,266.950964
2018-04-20,바이오/의료기기_올리고뉴클레오타이드,3841004,바이오/의료기기,188.654513
2018-04-30,바이오/의료기기_올리고뉴클레오타이드,10566526,바이오/의료기기,293.058173
2018-05-10,바이오/의료기기_올리고뉴클레오타이드,4274800,바이오/의료기기,402.931404
2018-05-20,바이오/의료기기_올리고뉴클레오타이드,8172593,바이오/의료기기,322.657419
2018-05-31,바이오/의료기기_올리고뉴클레오타이드,14942133,바이오/의료기기,362.342537
2018-06-10,바이오/의료기기_올리고뉴클레오타이드,755154,바이오/의료기기,133.998041
2018-06-20,바이오/의료기기_올리고뉴클레오타이드,12094581,바이오/의료기기,197.014961
2018-06-30,바이오/의료기기_올리고뉴클레오타이드,17626727,바이오/의료기기,233.008744
2018-07-10,바이오/의료기기_올리고뉴클레오타이드,517055,바이오/의료기기,99.591468
2018-07-20,바이오/의료기기_올리고뉴클레오타이드,6286373,바이오/의료기기,140.931708
2018-07-31,바이오/의료기기_올리고뉴클레오타이드,9549622,바이오/의료기기,132.451977
2018-08-10,바이오/의료기기_올리고뉴클레오타이드,771547,바이오/의료기기,66.289915
2018-08-20,바이오/의료기기_올리고뉴클레오타이드,2439932,바이오/의료기기,89.072149
2018-08-31,바이오/의료기기_올리고뉴클레오타이드,6789029,바이오/의료기기,94.546926
2018-09-10,바이오/의료기기_올리고뉴클레오타이드,721272,바이오/의료기기,67.863538
2018-09-20,바이오/의료기기_올리고뉴클레오타이드,6171833,바이오/의료기기,131.885566
2018-09-30,바이오/의료기기_올리고뉴클레오타이드,6667378,바이오/의료기기,128.943096
2018-10-10,바이오/의료기기_올리고뉴클레오타이드,639676,바이오/의료기기,75.886213
2018-10-20,바이오/의료기기_올리고뉴클레오타이드,4897912,바이오/의료기기,102.27765
2018-10-31,바이오/의료기기_올리고뉴클레오타이드,7973621,바이오/의료기기,120.125811
2018-11-10,바이오/의료기기_올리고뉴클레오타이드,2921972,바이오/의료기기,298.777781
2018-11-20,바이오/의료기기_올리고뉴클레오타이드,3838081,바이오/의료기기,195.967135
2018-11-30,바이오/의료기기_올리고뉴클레오타이드,6306064,바이오/의료기기,148.247728
2018-12-10,바이오/의료기기_올리고뉴클레오타이드,4460360,바이오/의료기기,190.11507
2018-12-20,바이오/의료기기_올리고뉴클레오타이드,6876100,바이오/의료기기,169.101586
2018-12-31,바이오/의료기기_올리고뉴클레오타이드,8223868,바이오/의료기기,147.646514
2019-01-10,바이오/의료기기_올리고뉴클레오타이드,2839973,바이오/의료기기,426.055811
2019-01-20,바이오/의료기기_올리고뉴클레오타이드,4889001,바이오/의료기기,220.278058
2019-01-31,바이오/의료기기_올리고뉴클레오타이드,7028819,바이오/의료기기,150.622252
2019-02-10,바이오/의료기기_올리고뉴클레오타이드,324159,바이오/의료기기,154.356283
2019-02-20,바이오/의료기기_올리고뉴클레오타이드,2727750,바이오/의료기기,192.640977
2019-02-28,바이오/의료기기_올리고뉴클레오타이드,5562158,바이오/의료기기,178.728276
2019-03-10,바이오/의료기기_올리고뉴클레오타이드,1906089,바이오/의료기기,343.811767
2019-03-20,바이오/의료기기_올리고뉴클레오타이드,5301423,바이오/의료기기,246.30104
2019-03-31,바이오/의료기기_올리고뉴클레오타이드,7066182,바이오/의료기기,215.5199
2019-04-10,바이오/의료기기_올리고뉴클레오타이드,2525208,바이오/의료기기,383.240781
2019-04-20,바이오/의료기기_올리고뉴클레오타이드,4513419,바이오/의료기기,267.170868
2019-04-30,바이오/의료기기_올리고뉴클레오타이드,5987893,바이오/의료기기,214.551149
2019-05-10,바이오/의료기기_올리고뉴클레오타이드,1707942,바이오/의료기기,187.890962
