품목명,기업명,기준일,수출금액,단가
전기전자_PCB 기판,심텍,2020-06-01,8107534,213.867978
전기전자_PCB 기판,심텍,2020-07-01,7875718,221.972077
전기전자_PCB 기판,심텍,2020-08-01,7417814,234.792217
전기전자_PCB 기판,심텍,2020-09-01,9949465,216.703276
전기전자_PCB 기판,심텍,2020-10-01,5138481,215.748366
전기전자_PCB 기판,심텍,2020-11-01,4346767,257.174104
전기전자_PCB 기판,심텍,2020-12-01,4134511,220.256572
전기전자_PCB 기판,심텍,2021-01-01,6701991,217.939729
전기전자_PCB 기판,심텍,2021-02-01,5556446,198.776528
전기전자_PCB 기판,심텍,2021-03-01,6317052,213.3028
전기전자_PCB 기판,심텍,2021-04-01,5954119,205.291725
전기전자_PCB 기판,심텍,2021-05-01,7092801,193.180165
전기전자_PCB 기판,심텍,2021-06-01,11562000,213.084557
전기전자_PCB 기판,심텍,2021-07-01,10606328,234.171875
전기전자_PCB 기판,심텍,2021-08-01,9692085,223.627548
전기전자_PCB 기판,심텍,2021-09-01,9637388,198.049953
전기전자_PCB 기판,심텍,2021-10-01,10366221,196.731716
전기전자_PCB 기판,심텍,2021-11-01,9475372,200.167268
전기전자_PCB 기판,심텍,2021-12-01,10601364,196.30905
전기전자_PCB 기판,심텍,2022-01-01,8934366,229.858574
전기전자_PCB 기판,심텍,2022-02-01,9062757,193.146061
전기전자_PCB 기판,심텍,2022-03-01,9529619,204.27124
전기전자_PCB 기판,심텍,2022-04-01,12628054,212.698705
전기전자_PCB 기판,심텍,2022-05-01,13053132,218.70089
전기전자_PCB 기판,심텍,2022-06-01,10793603,270.371829
전기전자_PCB 기판,심텍,2022-07-01,11418736,217.462495
전기전자_PCB 기판,심텍,2022-08-01,9369801,245.733625
전기전자_PCB 기판,심텍,2022-09-01,11550314,243.502692
전기전자_PCB 기판,심텍,2022-10-01,10213461,214.632853
전기전자_PCB 기판,심텍,2022-11-01,8740376,213.119553
전기전자_PCB 기판,심텍,2022-12-01,6532737,223.693687
전기전자_PCB 기판,심텍,2023-01-01,3838089,253.736813
전기전자_PCB 기판,심텍,2023-02-01,2463716,257.174202
전기전자_PCB 기판,심텍,2023-03-01,3678139,240.043843
전기전자_PCB 기판,심텍,2023-04-01,3501650,206.266243
전기전자_PCB 기판,심텍,2023-05-01,3660695,164.417213
전기전자_PCB 기판,심텍,2023-06-01,3326693,153.210487
전기전자_PCB 기판,심텍,2023-07-01,2578804,149.799826
전기전자_PCB 기판,심텍,2023-08-01,3240434,169.894171
전기전자_PCB 기판,심텍,2023-09-01,3017915,184.436777
전기전자_PCB 기판,심텍,2023-10-01,5278859,251.662811
전기전자_PCB 기판,심텍,2023-11-01,4264241,173.991851
전기전자_PCB 기판,심텍,2023-12-01,2039251,179.367217
전기전자_PCB 기판,심텍,2024-01-01,2809108,106.310088
전기전자_PCB 기판,심텍,2024-02-01,2670200,158.215885
전기전자_PCB 기판,심텍,2024-03-01,2190475,144.855632
전기전자_PCB 기판,심텍,2024-04-01,1209815,187.975351
전기전자_PCB 기판,심텍,2024-05-01,1895773,167.117833
전기전자_PCB 기판,심텍,2024-06-01,2696101,202.872388
전기전자_PCB 기판,심텍,2024-07-01,2097386,244.648754
전기전자_PCB 기판,심텍,2024-08-01,1747722,312.943751
전기전자_PCB 기판,심텍,2024-09-01,3236797,248.060645
전기전자_PCB 기판,심텍,2024-10-01,3327006,234.721672
전기전자_PCB 기판,심텍,2024-11-01,4053082,259.789301
전기전자_PCB 기판,심텍,2024-12-01,4419505,300.447935
전기전자_PCB 기판,심텍,2025-01-01,3530564,381.570805
전기전자_PCB 기판,심텍,2025-02-01,2441484,295.182146
전기전자_PCB 기판,심텍,2025-03-01,2391148,264.510156
전기전자_PCB 기판,심텍,2025-04-01,3996359,574.821319
전기전자_PCB 기판,심텍,2025-05-01,5717743,499.776498
전기전자_PCB 기판,심텍,2025-06-01,7112374,655.47122
전기전자_PCB 기판,심텍,2025-07-01,7694234,979.943732
전기전자_PCB 기판,심텍,2025-08-01,7507787,838.431704
전기전자_PCB 기판,심텍,2025-09-01,7936623,1118.904276
전기전자_PCB 기판,심텍,2025-10-01,9667382,1105.847134
전기전자_PCB 기판,심텍,2025-11-01,10320455,1070.84211
전기전자_PCB 기판,심텍,2025-12-01,9973869,1161.575613
전기전자_PCB 기판,심텍,2026-01-01,9767565,940.070258
전기전자_PCB 기판,심텍,2026-02-01,9517780,945.228512
전기전자_PCB 기판,심텍,2026-03-01,9570796,755.256845
전기전자_PCB 기판,심텍,2026-04-01,11131286,491.159749
전기전자_PCB 기판,심텍,2026-05-01,9900590,869.626206
전기전자_PCB 기판,심텍,2026-06-01,11828693,810.256043
전기전자_PCB 기판,이수페타시스,2017-01-01,18548928,283.247255
전기전자_PCB 기판,이수페타시스,2017-02-01,20004186,278.608669
전기전자_PCB 기판,이수페타시스,2017-03-01,18272385,269.52249
전기전자_PCB 기판,이수페타시스,2017-04-01,19631845,313.379471
전기전자_PCB 기판,이수페타시스,2017-05-01,24472314,255.871459
전기전자_PCB 기판,이수페타시스,2017-06-01,21040369,261.772971
전기전자_PCB 기판,이수페타시스,2017-07-01,21149231,294.4464
전기전자_PCB 기판,이수페타시스,2017-08-01,13372145,312.981011
전기전자_PCB 기판,이수페타시스,2017-09-01,21342017,313.892428
전기전자_PCB 기판,이수페타시스,2017-10-01,18040598,284.703801
전기전자_PCB 기판,이수페타시스,2017-11-01,17001793,307.420956
전기전자_PCB 기판,이수페타시스,2017-12-01,15526576,328.534557
전기전자_PCB 기판,이수페타시스,2018-01-01,18414746,310.820273
전기전자_PCB 기판,이수페타시스,2018-02-01,18847733,321.000761
전기전자_PCB 기판,이수페타시스,2018-03-01,20849292,292.344274
전기전자_PCB 기판,이수페타시스,2018-04-01,23659961,300.09443
전기전자_PCB 기판,이수페타시스,2018-05-01,26712678,293.915082
전기전자_PCB 기판,이수페타시스,2018-06-01,28361276,306.212068
전기전자_PCB 기판,이수페타시스,2018-07-01,27730858,300.458193
전기전자_PCB 기판,이수페타시스,2018-08-01,27069325,304.076604
전기전자_PCB 기판,이수페타시스,2018-09-01,21447631,303.545305
전기전자_PCB 기판,이수페타시스,2018-10-01,32844030,358.967625
전기전자_PCB 기판,이수페타시스,2018-11-01,26593807,359.494015
전기전자_PCB 기판,이수페타시스,2018-12-01,20235432,300.92636
전기전자_PCB 기판,이수페타시스,2019-01-01,26036237,357.103491
전기전자_PCB 기판,이수페타시스,2019-02-01,16443989,371.95264
전기전자_PCB 기판,이수페타시스,2019-03-01,20380426,339.381333
전기전자_PCB 기판,이수페타시스,2019-04-01,18616723,307.742915
전기전자_PCB 기판,이수페타시스,2019-05-01,23233669,306.105316
전기전자_PCB 기판,이수페타시스,2019-06-01,20724298,315.960598
전기전자_PCB 기판,이수페타시스,2019-07-01,18732858,320.943316
전기전자_PCB 기판,이수페타시스,2019-08-01,19814173,329.694967
전기전자_PCB 기판,이수페타시스,2019-09-01,17906413,345.299686
전기전자_PCB 기판,이수페타시스,2019-10-01,21584287,357.771566
전기전자_PCB 기판,이수페타시스,2019-11-01,16001685,295.886738
전기전자_PCB 기판,이수페타시스,2019-12-01,15691048,260.020184
전기전자_PCB 기판,이수페타시스,2020-01-01,17766142,297.777564
전기전자_PCB 기판,이수페타시스,2020-02-01,15694110,335.226758
전기전자_PCB 기판,이수페타시스,2020-03-01,20138805,308.862597
전기전자_PCB 기판,이수페타시스,2020-04-01,22133589,253.042928
전기전자_PCB 기판,이수페타시스,2020-05-01,23475653,255.097771
전기전자_PCB 기판,이수페타시스,2020-06-01,23013120,285.644493
전기전자_PCB 기판,이수페타시스,2020-07-01,26164617,295.632362
전기전자_PCB 기판,이수페타시스,2020-08-01,24434741,276.328574
전기전자_PCB 기판,이수페타시스,2020-09-01,26917125,276.855029
전기전자_PCB 기판,이수페타시스,2020-10-01,25631492,268.086883
전기전자_PCB 기판,이수페타시스,2020-11-01,22595365,267.500615
전기전자_PCB 기판,이수페타시스,2020-12-01,24097758,291.23741
전기전자_PCB 기판,이수페타시스,2021-01-01,25761421,336.379485
전기전자_PCB 기판,이수페타시스,2021-02-01,18631502,345.569848
전기전자_PCB 기판,이수페타시스,2021-03-01,26613383,290.627764
전기전자_PCB 기판,이수페타시스,2021-04-01,28709733,336.672726
전기전자_PCB 기판,이수페타시스,2021-05-01,26787697,321.614973
전기전자_PCB 기판,이수페타시스,2021-06-01,25934534,321.809936
전기전자_PCB 기판,이수페타시스,2021-07-01,28151540,341.157263
전기전자_PCB 기판,이수페타시스,2021-08-01,25912181,338.008189
전기전자_PCB 기판,이수페타시스,2021-09-01,23508640,322.944301
전기전자_PCB 기판,이수페타시스,2021-10-01,29257303,328.855973
전기전자_PCB 기판,이수페타시스,2021-11-01,29654344,355.85432
전기전자_PCB 기판,이수페타시스,2021-12-01,27121478,327.247702
전기전자_PCB 기판,이수페타시스,2022-01-01,34682188,374.902448
전기전자_PCB 기판,이수페타시스,2022-02-01,24327035,322.903955
전기전자_PCB 기판,이수페타시스,2022-03-01,31049749,338.805725
전기전자_PCB 기판,이수페타시스,2022-04-01,31818660,327.466341
전기전자_PCB 기판,이수페타시스,2022-05-01,33063805,326.579645
전기전자_PCB 기판,이수페타시스,2022-06-01,36365433,361.23966
전기전자_PCB 기판,이수페타시스,2022-07-01,34373184,378.860715
전기전자_PCB 기판,이수페타시스,2022-08-01,31289364,340.054027
전기전자_PCB 기판,이수페타시스,2022-09-01,31534983,361.609939
전기전자_PCB 기판,이수페타시스,2022-10-01,31252499,393.998825
전기전자_PCB 기판,이수페타시스,2022-11-01,32649507,367.716866
전기전자_PCB 기판,이수페타시스,2022-12-01,29285406,352.185141
전기전자_PCB 기판,이수페타시스,2023-01-01,36488790,321.332727
전기전자_PCB 기판,이수페타시스,2023-02-01,31782541,310.586872
전기전자_PCB 기판,이수페타시스,2023-03-01,42216887,310.967968
전기전자_PCB 기판,이수페타시스,2023-04-01,35988057,340.694367
전기전자_PCB 기판,이수페타시스,2023-05-01,34716439,323.748623
전기전자_PCB 기판,이수페타시스,2023-06-01,29900561,340.586292
전기전자_PCB 기판,이수페타시스,2023-07-01,41261039,357.007383
전기전자_PCB 기판,이수페타시스,2023-08-01,33936862,340.841396
전기전자_PCB 기판,이수페타시스,2023-09-01,34200733,335.619155
전기전자_PCB 기판,이수페타시스,2023-10-01,41148606,352.551747
전기전자_PCB 기판,이수페타시스,2023-11-01,45051507,339.513506
전기전자_PCB 기판,이수페타시스,2023-12-01,27971569,356.181886
전기전자_PCB 기판,이수페타시스,2024-01-01,51631001,399.100561
전기전자_PCB 기판,이수페타시스,2024-02-01,37099947,398.086895
전기전자_PCB 기판,이수페타시스,2024-03-01,36025767,418.950547
전기전자_PCB 기판,이수페타시스,2024-04-01,43918738,426.114196
전기전자_PCB 기판,이수페타시스,2024-05-01,40851774,399.746111
전기전자_PCB 기판,이수페타시스,2024-06-01,44601121,442.717832
전기전자_PCB 기판,이수페타시스,2024-07-01,51182138,416.270622
전기전자_PCB 기판,이수페타시스,2024-08-01,41967879,398.570875
전기전자_PCB 기판,이수페타시스,2024-09-01,34833812,430.624417
전기전자_PCB 기판,이수페타시스,2024-10-01,55119476,408.631125
전기전자_PCB 기판,이수페타시스,2024-11-01,45001324,389.449888
전기전자_PCB 기판,이수페타시스,2024-12-01,39212799,427.451468
전기전자_PCB 기판,이수페타시스,2025-01-01,42783853,420.952836
전기전자_PCB 기판,이수페타시스,2025-02-01,47292241,468.450117
전기전자_PCB 기판,이수페타시스,2025-03-01,50302573,441.436896
전기전자_PCB 기판,이수페타시스,2025-04-01,71083880,458.864122
전기전자_PCB 기판,이수페타시스,2025-05-01,56483220,426.526986
전기전자_PCB 기판,이수페타시스,2025-06-01,54858658,454.85694
전기전자_PCB 기판,이수페타시스,2025-07-01,62414946,440.46903
전기전자_PCB 기판,이수페타시스,2025-08-01,63578543,450.434703
전기전자_PCB 기판,이수페타시스,2025-09-01,54842378,425.427236
전기전자_PCB 기판,이수페타시스,2025-10-01,63221138,439.66648
전기전자_PCB 기판,이수페타시스,2025-11-01,58600595,395.577963
전기전자_PCB 기판,이수페타시스,2025-12-01,60007370,432.769384
전기전자_PCB 기판,이수페타시스,2026-01-01,68296415,428.361228
전기전자_PCB 기판,이수페타시스,2026-02-01,47896973,414.965817
전기전자_PCB 기판,이수페타시스,2026-03-01,66578956,440.292457
전기전자_PCB 기판,이수페타시스,2026-04-01,63372371,470.685361
전기전자_PCB 기판,이수페타시스,2026-05-01,69896741,461.539128
전기전자_PCB 기판,이수페타시스,2026-06-01,70932855,491.114223
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-01-01,20518969,7.670929
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-02-01,49063953,8.616918
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-03-01,28704121,10.550918
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-04-01,37444258,8.900666
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-05-01,31519286,9.222225
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-06-01,36017740,10.201228
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-07-01,11299934,8.524939
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-08-01,15213579,8.323629
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-09-01,17262119,8.511843
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-10-01,12847001,7.295006
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-11-01,11927927,9.842701
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2017-12-01,52912385,8.124423
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-01-01,6285064,8.515666
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-02-01,10758283,8.574687
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-03-01,26060777,9.221072
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-04-01,5281348,7.752176
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-05-01,15540659,8.944372
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-06-01,28341051,7.268733
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-07-01,4172306,8.56775
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-08-01,8887433,12.777066
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-09-01,24413836,7.247165
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-10-01,2185281,8.253195
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-11-01,11654419,6.912208
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2018-12-01,7392375,7.600867
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-01-01,21581023,7.71124
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-02-01,9423506,7.426937
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-03-01,21900540,7.328073
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-04-01,6181817,7.521593
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-05-01,15899231,7.257394
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-06-01,25648631,8.158525
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-07-01,10053505,7.525845
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-08-01,21454010,8.259535
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-09-01,9786063,9.357016
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-10-01,14438822,8.672002
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-11-01,14274729,8.243883
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2019-12-01,21157347,9.395661
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2020-01-01,3715720,7.810007
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2020-02-01,7976849,8.619884
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2020-03-01,23212753,7.834251
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2020-04-01,20994476,7.674926
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2020-05-01,14728472,8.859631
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2020-06-01,14807736,8.215794
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2020-07-01,20316219,8.474731
전력기기·전력인프라·원전_대형 변압기,HD현대일렉트릭,2020-08-01,5463418,7.53473
